circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
medak,medak,medak,chinna shankerampet,chandampet,domestic,1,560,432.0,24731.0,160.51
medak,medak,medak,chinna shankerampet,chandapur,domestic,1,180,152.0,8006.0,58.0
medak,medak,medak,chinna shankerampet,chennaipally,domestic,1,165,142.0,5610.0,38.62
medak,medak,medak,chinna shankerampet,dharpally,domestic,1,548,386.0,20635.0,150.96
medak,medak,medak,chinna shankerampet,gajagatlapalli,domestic,1,1,317.0,0.0,0.24
medak,medak,medak,chinna shankerampet,gajagatlapally,domestic,1,306,255.0,11135.0,76.08
medak,medak,medak,chinna shankerampet,gavvallapally,domestic,1,426,377.0,21671.0,136.72
medak,medak,medak,chinna shankerampet,jangarai,domestic,1,349,295.0,16480.0,87.41
medak,medak,medak,chinna shankerampet,kamaram,domestic,1,241,217.0,11152.0,66.24
medak,medak,medak,chinna shankerampet,khajapur,domestic,1,479,384.0,19758.0,165.34
medak,medak,medak,medak rural2,chityal,domestic,1,238,205.0,11135.0,62.0
medak,medak,medak,medak rural2,gangapur,domestic,1,204,174.0,9286.0,57.26
medak,medak,medak,medak rural2,guttakindapally,domestic,1,171,147.0,8633.0,44.14
medak,medak,medak,medak rural2,janakampally,domestic,1,187,168.0,8157.0,60.08
medak,medak,medak,medak rural2,khajipally,domestic,1,357,310.0,17868.0,93.84
medak,medak,medak,medak rural2,komatoor,domestic,1,114,106.0,6909.0,34.52
medak,medak,medak,medak rural2,m.bhootpur,domestic,1,461,411.0,28842.0,133.44
medak,medak,medak,medak rural2,macharam,domestic,1,637,543.0,53126.0,340.84
medak,medak,medak,medak rural2,malkapur,domestic,1,31,21.0,1060.0,7.44
medak,medak,medak,medak rural2,mambojipally,domestic,1,426,344.0,28608.0,161.52
medak,medak,medak,medak rural2,pashapoor,domestic,1,20,19.0,730.0,4.8
medak,medak,medak,medak rural2,pathur,domestic,1,433,388.0,25141.0,130.18
medak,medak,medak,medak rural2,peroor,domestic,1,283,260.0,19797.0,80.66
medak,medak,medak,chinna shankerampet,korivipally,domestic,1,194,176.0,7724.0,52.8
medak,medak,medak,chinna shankerampet,kurmapally,domestic,1,61,49.0,2157.0,15.06
medak,medak,medak,chinna shankerampet,madoor,domestic,1,363,262.0,13785.0,109.9
medak,medak,medak,chinna shankerampet,mallupally,domestic,1,125,105.0,4265.0,31.26
medak,medak,medak,chinna shankerampet,mirjapally,domestic,1,439,353.0,18109.0,123.78
medak,medak,medak,chinna shankerampet,ramaipally (sh),domestic,1,58,54.0,2371.0,14.78
medak,medak,medak,chinna shankerampet,rudraram,domestic,1,338,301.0,14378.0,86.74
medak,medak,medak,chinna shankerampet,s.kondapur,domestic,1,298,246.0,10673.0,73.08
medak,medak,medak,chinna shankerampet,sangai pally,domestic,1,124,112.0,4107.0,32.58
medak,medak,medak,chinna shankerampet,shalipet,domestic,1,452,401.0,20881.0,120.68
medak,medak,medak,chinna shankerampet,shankarampet,domestic,1,1286,1097.0,76819.0,696.89
medak,medak,medak,chinna shankerampet,suraram,domestic,1,587,451.0,24524.0,161.85
medak,medak,medak,medak rural2,rainpally,domestic,1,243,222.0,12975.0,68.66
medak,medak,medak,medak rural2,rajpally,domestic,1,653,558.0,41732.0,210.04
medak,medak,medak,medak rural2,rayalamadugu,domestic,1,287,239.0,16918.0,95.74
medak,medak,medak,medak rural2,sangaiguda thanda,domestic,1,137,137.0,3323.0,32.88
medak,medak,medak,medak rural2,shamnapoor,domestic,1,324,284.0,17810.0,89.98
medak,medak,medak,medak rural2,shivaipally,domestic,1,274,240.0,18741.0,73.42
medak,medak,medak,medak rural2,thimmakapally,domestic,1,142,125.0,7868.0,43.96
medak,medak,medak,medak rural2,thimmanagar,domestic,1,372,328.0,19364.0,102.0
medak,medak,medak,medak rural2,venkatapoor,domestic,1,133,117.0,8234.0,38.79
medak,medak,narsapoor,chilpched,ajjamarry,domestic,1,285,262.0,11004.0,84.34
medak,medak,narsapoor,chilpched,antharam,domestic,1,155,142.0,6964.0,64.82
medak,medak,narsapoor,chilpched,bandapothgal,domestic,1,225,207.0,9609.0,72.78
medak,medak,narsapoor,chilpched,chandoor,domestic,1,539,455.0,22016.0,273.08
medak,toopran,ramayampet,chegunta,chtm pallysajudegavath thanda,domestic,1,33,31.0,1288.0,8.18
medak,toopran,ramayampet,chegunta,gollapally,domestic,1,222,178.0,7441.0,52.8
medak,toopran,ramayampet,chegunta,gollapally jyathram thanda,domestic,1,14,14.0,281.0,4.12
medak,toopran,ramayampet,chegunta,gollapally kothvalya thanda,domestic,1,17,17.0,312.0,4.08
medak,toopran,ramayampet,chegunta,gollapally thanda,domestic,1,79,79.0,1130.0,18.96
medak,toopran,ramayampet,chegunta,kanyaram,domestic,1,228,198.0,9008.0,55.55
medak,toopran,ramayampet,chegunta,karnalpally,domestic,1,432,383.0,28685.0,113.57
medak,toopran,ramayampet,chegunta,kasanpally,domestic,1,168,153.0,8971.0,40.74
medak,toopran,ramayampet,chegunta,kasanpally thanda,domestic,1,27,27.0,786.0,6.48
medak,toopran,ramayampet,chegunta,makkarajpet,domestic,1,714,570.0,37077.0,179.67
medak,toopran,ramayampet,chegunta,peddashivanoor,domestic,1,246,207.0,10990.0,60.4
medak,toopran,ramayampet,chegunta,polampally,domestic,1,218,200.0,8939.0,54.76
medak,toopran,ramayampet,chegunta,pothanpally,domestic,1,413,342.0,22337.0,102.18
medak,toopran,ramayampet,chegunta,pothanshetpally,domestic,1,83,64.0,3939.0,23.06
medak,toopran,ramayampet,chegunta,rampoor,domestic,1,79,78.0,4035.0,20.46
medak,toopran,ramayampet,chegunta,rampoor thanda,domestic,1,31,31.0,664.0,7.44
medak,toopran,ramayampet,chegunta,reddypally,domestic,1,698,591.0,34389.0,194.4
medak,medak,narsapoor,chilpched,chilpched,domestic,1,328,278.0,9375.0,113.18
medak,medak,narsapoor,chilpched,chitkul,domestic,1,667,521.0,26983.0,284.68
medak,medak,narsapoor,chilpched,dasguda,domestic,1,24,19.0,898.0,8.04
medak,medak,narsapoor,chilpched,faizabad,domestic,1,402,315.0,14735.0,149.78
medak,medak,narsapoor,chilpched,gangaram,domestic,1,191,176.0,7958.0,65.58
medak,medak,narsapoor,chilpched,goutha poor,domestic,1,360,320.0,9640.0,117.02
medak,medak,narsapoor,chilpched,jaggampet,domestic,1,229,200.0,10502.0,90.58
medak,medak,narsapoor,chilpched,kotha pally ho salabatpoor,domestic,1,26,23.0,965.0,6.84
medak,medak,narsapoor,chilpched,lingaraoguda,domestic,1,31,22.0,709.0,8.22
medak,medak,narsapoor,chilpched,marrichettu thanda,domestic,1,321,274.0,9249.0,107.08
medak,medak,narsapoor,chilpched,rahimguda,domestic,1,84,72.0,2840.0,27.02
medak,medak,narsapoor,chilpched,ramdasguda,domestic,1,133,99.0,3635.0,40.66
medak,medak,narsapoor,chilpched,seelampally,domestic,1,132,115.0,5829.0,51.46
medak,medak,papannapet,alladurg,seeta nagar,domestic,1,98,86.0,3085.0,26.67
medak,medak,papannapet,alladurg,sindole,domestic,1,277,257.0,12144.0,84.74
medak,medak,papannapet,alladurg,t.lingampally,domestic,1,366,334.0,14674.0,106.04
medak,medak,papannapet,alladurg,tatipally,domestic,1,138,119.0,6157.0,33.82
medak,medak,papannapet,alladurg,timmapoor,domestic,1,106,99.0,2384.0,27.18
medak,medak,papannapet,alladurg,venkatrao pet,domestic,1,200,172.0,5477.0,54.87
medak,medak,papannapet,papannapet,ablapoor,domestic,1,288,247.0,12442.0,88.05
medak,medak,papannapet,papannapet,annaram,domestic,1,356,317.0,11054.0,118.56
medak,medak,papannapet,papannapet,arepally,domestic,1,93,79.0,4027.0,33.79
medak,medak,papannapet,papannapet,arkela,domestic,1,267,195.0,2700.0,74.55
medak,medak,papannapet,papannapet,bacharam,domestic,1,271,245.0,6888.0,67.6
medak,medak,papannapet,papannapet,cheekode,domestic,1,270,233.0,12446.0,81.02
medak,medak,papannapet,papannapet,chitriyal,domestic,1,116,111.0,4718.0,35.33
medak,medak,papannapet,papannapet,dakya thanda,domestic,1,1,1.0,21.0,1.0
medak,medak,papannapet,papannapet,doulapur,domestic,1,84,70.0,1735.0,25.11
medak,toopran,ramayampet,chegunta,ambedkar statue makkarajpet rd,domestic,1,450,450.0,36098.0,372.43
medak,toopran,ramayampet,chegunta,ananthasagar,domestic,1,382,347.0,17659.0,99.78
medak,toopran,ramayampet,chegunta,chandaipet,domestic,1,500,391.0,20646.0,126.44
medak,toopran,ramayampet,chegunta,chegunta,domestic,1,7,1.0,252.0,7.96
medak,toopran,ramayampet,chegunta,chegunta new,domestic,1,855,850.0,79580.0,716.1
medak,toopran,ramayampet,chegunta,chegunta old,domestic,1,1158,1004.0,79632.0,920.24
medak,toopran,ramayampet,chegunta,chegunta station road,domestic,1,814,814.0,66576.0,637.13
medak,toopran,ramayampet,chegunta,chetla thimaipaly,domestic,1,338,297.0,17380.0,81.74
medak,toopran,ramayampet,chegunta,chinna shivanoor,domestic,1,352,290.0,16067.0,96.53
medak,toopran,ramayampet,chegunta,chtm pally nadimilalya thanda,domestic,1,36,36.0,1427.0,10.16
medak,toopran,ramayampet,chegunta,chtm pally puligutta thanda,domestic,1,28,28.0,1195.0,7.63
medak,toopran,ramayampet,chegunta,chtm pally venaka thanda,domestic,1,14,13.0,776.0,5.64
medak,toopran,ramayampet,chegunta,rukmapoor,domestic,1,310,296.0,12620.0,78.34
medak,toopran,ramayampet,chegunta,ullithimmaipally,domestic,1,229,211.0,10668.0,61.1
medak,toopran,ramayampet,chegunta,wadiyaram,domestic,1,897,773.0,54209.0,339.91
medak,toopran,ramayampet,narsinghi,bheemraopally,domestic,1,102,90.0,4410.0,26.78
medak,toopran,ramayampet,narsinghi,bonal,domestic,1,376,319.0,17295.0,91.14
medak,toopran,ramayampet,narsinghi,bonalu kondapur,domestic,1,411,351.0,19914.0,101.7
medak,toopran,ramayampet,narsinghi,chittojipally,domestic,1,226,200.0,8826.0,54.91
medak,toopran,ramayampet,narsinghi,ibrahimpur,domestic,1,509,424.0,21523.0,129.96
medak,toopran,ramayampet,narsinghi,j.shivanoor,domestic,1,349,272.0,14949.0,94.48
medak,toopran,ramayampet,narsinghi,kasalpur,domestic,1,37,36.0,2766.0,9.1
medak,toopran,ramayampet,narsinghi,kistapur,domestic,1,88,71.0,3639.0,24.48
medak,toopran,ramayampet,narsinghi,narsampally,domestic,1,328,288.0,11003.0,73.65
medak,toopran,ramayampet,narsinghi,narsampally pedda thanda,domestic,1,45,44.0,2209.0,10.8
medak,medak,narsapoor,chilpched,somakkapet,domestic,1,297,251.0,9861.0,94.62
medak,medak,narsapoor,kowdipally,bujrampet,domestic,1,570,501.0,15822.0,244.94
medak,medak,narsapoor,kowdipally,burugugadda,domestic,1,133,125.0,4637.0,47.27
medak,medak,narsapoor,kowdipally,chitkul,domestic,1,2,2.0,0.0,0.48
medak,medak,narsapoor,kowdipally,devalapally (k),domestic,1,226,200.0,9900.0,96.22
medak,medak,narsapoor,kowdipally,dharmasagar,domestic,1,180,146.0,8560.0,93.15
medak,medak,narsapoor,kowdipally,goutha poor,domestic,1,2,2.0,0.0,0.48
medak,medak,narsapoor,kowdipally,kanchanpally,domestic,1,453,375.0,18644.0,258.84
medak,medak,narsapoor,kowdipally,kannaram,domestic,1,255,209.0,8835.0,111.58
medak,medak,narsapoor,kowdipally,kottal,domestic,1,171,157.0,7848.0,66.27
medak,medak,narsapoor,kowdipally,kowdipally,domestic,1,1182,1004.0,64225.0,626.12
medak,medak,narsapoor,kowdipally,kukatlapally,domestic,1,301,264.0,10573.0,85.1
medak,medak,papannapet,papannapet,gajulaguda,domestic,1,183,155.0,6914.0,48.69
medak,medak,papannapet,papannapet,gandharapally,domestic,1,340,272.0,10884.0,118.38
medak,medak,papannapet,papannapet,jayapuram,domestic,1,108,96.0,5686.0,26.79
medak,medak,papannapet,papannapet,kandipally,domestic,1,104,90.0,3838.0,25.97
medak,medak,papannapet,papannapet,kodepak,domestic,1,579,470.0,21098.0,167.09
medak,medak,papannapet,papannapet,kompally,domestic,1,217,198.0,9582.0,58.76
medak,medak,papannapet,papannapet,kothalingaipally,domestic,1,244,195.0,7728.0,72.6
medak,medak,papannapet,papannapet,kothapally,domestic,1,553,443.0,22475.0,167.6
medak,medak,papannapet,papannapet,kurtiwada,domestic,1,636,550.0,22588.0,208.05
medak,medak,papannapet,papannapet,laxminagar,domestic,1,399,345.0,28670.0,193.66
medak,medak,papannapet,papannapet,madire kothapally,domestic,1,29,24.0,891.0,7.25
medak,medak,papannapet,papannapet,mallampet,domestic,1,394,343.0,14951.0,102.99
medak,medak,papannapet,papannapet,minpoor,domestic,1,301,272.0,9112.0,89.27
medak,medak,papannapet,papannapet,muddapur,domestic,1,89,87.0,2349.0,24.02
medak,toopran,ramayampet,narsinghi,narsingi town,domestic,1,1499,1351.5,130004.0,768.09
medak,toopran,ramayampet,narsinghi,pulimamidi,domestic,1,235,203.0,9172.0,59.62
medak,toopran,ramayampet,narsinghi,seripally,domestic,1,512,386.0,24517.0,154.08
medak,toopran,ramayampet,narsinghi,shankapur,domestic,1,406,308.0,18462.0,108.74
medak,toopran,ramayampet,narsinghi,vallabhapoor,domestic,1,114,112.0,5634.0,27.1
medak,toopran,ramayampet,narsinghi,vallabhapur thanda,domestic,1,42,42.0,1384.0,10.08
medak,toopran,ramayampet,narsinghi,vallore,domestic,1,219,198.0,9707.0,65.54
medak,toopran,ramayampet,nizampet,bachurajpalli,domestic,1,261,233.0,11513.0,71.37
medak,toopran,ramayampet,nizampet,chelmada,domestic,1,933,802.0,49444.0,229.21
medak,toopran,ramayampet,nizampet,d dharmaram,domestic,1,928,734.0,40520.0,237.8
medak,toopran,ramayampet,nizampet,kalwakunta,domestic,1,839,683.0,39824.0,200.51
medak,toopran,ramayampet,nizampet,kasimpur,domestic,1,55,49.0,2411.0,11.7
medak,toopran,ramayampet,nizampet,kasimpur thanda,domestic,1,37,37.0,860.0,8.88
medak,toopran,ramayampet,nizampet,nagaram,domestic,1,133,117.0,4583.0,36.32
medak,medak,narsapoor,kowdipally,lingampally,domestic,1,84,75.0,3483.0,31.82
medak,medak,narsapoor,kowdipally,mohammad nagar,domestic,1,580,478.0,22937.0,270.09
medak,medak,narsapoor,kowdipally,muthrajpally,domestic,1,344,256.0,10464.0,108.32
medak,medak,narsapoor,kowdipally,nagsanpally,domestic,1,130,125.0,6355.0,38.42
medak,medak,narsapoor,kowdipally,pompally,domestic,1,82,79.0,4053.0,32.35
medak,medak,narsapoor,kowdipally,railapur,domestic,1,295,235.0,11253.0,99.42
medak,medak,narsapoor,kowdipally,rajipet,domestic,1,273,233.0,9427.0,107.2
medak,medak,narsapoor,kowdipally,sadashiva pally,domestic,1,102,93.0,3430.0,52.98
medak,medak,narsapoor,kowdipally,seelampally,domestic,1,1,1.0,0.0,0.24
medak,medak,narsapoor,kowdipally,serifaizabad,domestic,1,9,1.0,0.0,9.0
medak,medak,narsapoor,kowdipally,thimmapur (n),domestic,1,363,304.0,13481.0,123.78
medak,medak,papannapet,papannapet,nagsanpally,domestic,1,483,421.0,24196.0,168.74
medak,medak,papannapet,papannapet,namapoor,domestic,1,35,29.0,939.0,8.98
medak,medak,papannapet,papannapet,narsingaraopally,domestic,1,74,74.0,1359.0,18.17
medak,medak,papannapet,papannapet,narsingi,domestic,1,394,355.0,9668.0,126.16
medak,medak,papannapet,papannapet,papannapet,domestic,1,1254,1044.0,57831.0,547.66
medak,medak,papannapet,papannapet,pathalingaipally,domestic,1,318,264.0,11909.0,93.22
medak,medak,papannapet,papannapet,podchanpally,domestic,1,896,721.0,30899.0,309.19
medak,medak,papannapet,papannapet,podchenpally thanda,domestic,1,14,14.0,425.0,7.5
medak,medak,papannapet,papannapet,ramthirth,domestic,1,210,203.0,4775.0,64.8
medak,medak,papannapet,papannapet,seeta nagar,domestic,1,151,132.0,4330.0,39.98
medak,medak,papannapet,papannapet,seripally,domestic,1,51,43.0,2405.0,13.28
medak,medak,papannapet,papannapet,shanaipally,domestic,1,82,76.0,3271.0,24.86
medak,medak,papannapet,papannapet,thammaipally,domestic,1,54,49.0,1026.0,14.71
medak,medak,papannapet,papannapet,thummalapally,domestic,1,72,71.0,3079.0,22.74
medak,toopran,ramayampet,nizampet,nandagokul,domestic,1,285,235.0,14186.0,70.28
medak,toopran,ramayampet,nizampet,nandigama,domestic,1,438,359.0,26401.0,100.32
medak,toopran,ramayampet,nizampet,narlapur,domestic,1,627,455.0,30184.0,159.42
medak,toopran,ramayampet,nizampet,naskal,domestic,1,664,515.0,32749.0,163.81
medak,toopran,ramayampet,nizampet,nizampet,domestic,1,1319,1124.0,88189.0,643.64
medak,toopran,ramayampet,nizampet,rajaipalli,domestic,1,134,121.0,5360.0,28.98
medak,toopran,ramayampet,nizampet,rampur,domestic,1,270,234.0,19114.0,78.78
medak,toopran,ramayampet,nizampet,rayalpur,domestic,1,469,409.0,22535.0,112.11
medak,toopran,ramayampet,nizampet,shoukatpally,domestic,1,70,68.0,4024.0,17.64
medak,toopran,ramayampet,nizampet,sivaipally,domestic,1,148,129.0,6558.0,35.5
medak,toopran,ramayampet,nizampet,thippanagulla,domestic,1,223,209.0,11310.0,58.12
medak,toopran,ramayampet,nizampet,venkatapur-70,domestic,1,385,313.0,14081.0,84.68
medak,toopran,ramayampet,nizampet,zadcheru thanda,domestic,1,100,86.0,3450.0,24.61
medak,toopran,ramayampet,ramayampet,akkanapet,domestic,1,1030,839.0,55973.0,251.94
medak,medak,narsapoor,kowdipally,tirumalapur (n),domestic,1,1,1.0,0.0,0.24
medak,medak,narsapoor,kowdipally,tunki,domestic,1,539,471.0,27623.0,190.91
medak,medak,narsapoor,kowdipally,venkatapoor (s),domestic,1,122,102.0,3028.0,57.26
medak,medak,narsapoor,kowdipally,venkatapur (m),domestic,1,149,126.0,5838.0,41.44
medak,medak,narsapoor,kowdipally,venkatrao pet,domestic,1,360,317.0,18968.0,136.66
medak,medak,narsapoor,kowdipally,yelmakanna,domestic,1,349,299.0,15170.0,180.07
medak,medak,narsapoor,kowdipally,indira nagar,domestic,1,2,317.0,0.0,2.0
medak,medak,narsapoor,kulcharm,amsanpally,domestic,1,336,295.0,10079.0,88.36
medak,medak,narsapoor,kulcharm,appojipally,domestic,1,275,261.0,15715.0,92.02
medak,medak,narsapoor,kulcharm,ch ghanpur,domestic,1,481,428.0,30091.0,164.21
medak,medak,narsapoor,kulcharm,kistapur,domestic,1,309,284.0,18626.0,95.98
medak,medak,narsapoor,kulcharm,konapur,domestic,1,121,112.0,4083.0,38.1
medak,medak,narsapoor,kulcharm,kongodu,domestic,1,179,162.0,9036.0,61.52
medak,toopran,ramayampet,ramayampet,danthepally r thanda,domestic,1,15,13.0,817.0,3.6
medak,toopran,ramayampet,ramayampet,dhamaracheru,domestic,1,362,296.0,13620.0,79.21
medak,toopran,ramayampet,ramayampet,dhamaracheru thanda,domestic,1,25,25.0,915.0,6.0
medak,toopran,ramayampet,ramayampet,dhanthepally,domestic,1,169,145.0,5610.0,37.14
medak,toopran,ramayampet,ramayampet,goliparthy,domestic,1,297,271.0,14631.0,84.41
medak,toopran,ramayampet,ramayampet,gp  others,domestic,1,1021,939.0,79420.0,702.36
medak,toopran,ramayampet,ramayampet,jansilingapur,domestic,1,475,412.0,22441.0,104.47
medak,toopran,ramayampet,ramayampet,katriyal,domestic,1,519,458.0,25589.0,124.22
medak,toopran,ramayampet,ramayampet,katriyal panya thanda,domestic,1,7,7.0,233.0,1.68
medak,toopran,ramayampet,ramayampet,komatpally,domestic,1,195,164.0,6033.0,53.8
medak,toopran,ramayampet,ramayampet,konapoor,domestic,1,576,488.0,23560.0,129.46
medak,toopran,ramayampet,ramayampet,laxmapoor,domestic,1,406,325.0,22834.0,105.31
medak,toopran,ramayampet,ramayampet,parvathapur,domestic,1,202,189.0,8952.0,45.64
medak,toopran,ramayampet,ramayampet,ramayampet,domestic,1,1499,1351.5,134993.0,1554.82
medak,medak,narsapoor,kulcharm,kulcharam,domestic,1,880,741.0,53058.0,525.2
medak,medak,narsapoor,kulcharm,n jallalpur,domestic,1,81,75.0,3419.0,31.78
medak,medak,narsapoor,kulcharm,paitra,domestic,1,270,226.0,9307.0,98.33
medak,medak,narsapoor,kulcharm,potha reddy pally,domestic,1,95,84.0,3484.0,24.88
medak,medak,narsapoor,kulcharm,potham shetpally,domestic,1,432,385.0,22346.0,142.76
medak,medak,narsapoor,kulcharm,pothamsetpally,domestic,1,1,317.0,0.0,0.24
medak,medak,narsapoor,kulcharm,rampur,domestic,1,322,265.0,14992.0,105.85
medak,medak,narsapoor,kulcharm,rangampet,domestic,1,833,723.0,47998.0,367.41
medak,medak,narsapoor,kulcharm,sangaipet,domestic,1,453,415.0,19740.0,126.23
medak,medak,narsapoor,kulcharm,tukkapur,domestic,1,82,77.0,4994.0,27.34
medak,medak,narsapoor,kulcharm,tummalpally,domestic,1,14,11.0,380.0,4.12
medak,medak,narsapoor,kulcharm,venkatapur,domestic,1,105,89.0,4457.0,34.88
medak,medak,narsapoor,kulcharm,wariguntham,domestic,1,541,465.0,25443.0,155.42
medak,medak,papannapet,pedda shankerampet,kamalapoor,domestic,1,307,286.0,13891.0,91.11
medak,medak,papannapet,pedda shankerampet,kattala venkata poor,domestic,1,231,185.0,5815.0,63.22
medak,medak,papannapet,pedda shankerampet,kollapally,domestic,1,230,198.0,7128.0,60.37
medak,medak,papannapet,pedda shankerampet,koppole,domestic,1,1,1.0,0.0,0.26
medak,medak,papannapet,pedda shankerampet,kothapet,domestic,1,160,144.0,8197.0,43.84
medak,medak,papannapet,pedda shankerampet,m laxmapoor,domestic,1,284,227.0,9450.0,81.37
medak,medak,papannapet,pedda shankerampet,malkapoor,domestic,1,331,295.0,15051.0,83.6
medak,medak,papannapet,pedda shankerampet,marshatpally,domestic,1,290,264.0,13618.0,96.7
medak,medak,papannapet,pedda shankerampet,moosapet,domestic,1,383,325.0,15299.0,130.43
medak,medak,papannapet,pedda shankerampet,narayanpally,domestic,1,38,35.0,1283.0,10.31
medak,medak,papannapet,pedda shankerampet,ramogipally,domestic,1,282,244.0,11644.0,78.34
medak,medak,papannapet,pedda shankerampet,sangareddypet,domestic,1,70,64.0,3361.0,20.16
medak,medak,papannapet,pedda shankerampet,shankarampet town-1,domestic,1,1006,917.0,80131.0,638.8
medak,toopran,ramayampet,ramayampet,ramayampet thanda,domestic,1,50,50.0,3135.0,12.28
medak,toopran,ramayampet,ramayampet,reddy colony  others,domestic,1,1499,1351.5,134274.0,1312.15
medak,toopran,ramayampet,ramayampet,sadashivanagar thanda,domestic,1,1,1.0,30.0,1.0
medak,toopran,ramayampet,ramayampet,sutharpally,domestic,1,250,211.0,11652.0,58.28
medak,toopran,ramayampet,ramayampet,thonigandla,domestic,1,282,226.0,12547.0,64.63
medak,toopran,ramayampet,ramayampet,udipi and others,domestic,1,1470,1322.0,94749.0,792.08
medak,toopran,ramayampet,ramayampet,venkatapur - 22,domestic,1,390,311.0,20115.0,88.73
medak,toopran,toopran,kalkall,chatla gouraram,domestic,1,196,178.0,27181.0,100.03
medak,toopran,toopran,kalkall,dandupally,domestic,1,371,348.0,51865.0,269.71
medak,toopran,toopran,kalkall,dharmarajpally,domestic,1,44,44.0,4826.0,20.36
medak,toopran,toopran,kalkall,ganubaschi,domestic,1,208,208.0,18210.0,243.14
medak,toopran,toopran,kalkall,gowthugi guda,domestic,1,129,117.0,12973.0,35.51
medak,toopran,toopran,kalkall,jeedipally,domestic,1,514,468.0,89740.0,375.89
medak,toopran,toopran,kalkall,kallakal,domestic,1,1344,1198.0,93864.0,1147.91
medak,toopran,toopran,kalkall,kallakal outside village,domestic,1,218,217.0,21266.0,203.76
medak,medak,narsapoor,kulcharm,y mandapur,domestic,1,164,151.0,7506.0,54.92
medak,medak,narsapoor,kulcharm,yenigandla,domestic,1,608,543.0,27002.0,176.72
medak,medak,narsapoor,narasapoor,achampet,domestic,1,151,137.0,7663.0,45.28
medak,medak,narsapoor,narasapoor,admapur,domestic,1,146,113.0,5242.0,40.5
medak,medak,narsapoor,narasapoor,ahmednagar,domestic,1,261,220.0,6500.0,72.1
medak,medak,narsapoor,narasapoor,avancha,domestic,1,278,246.0,16556.0,106.96
medak,medak,narsapoor,narasapoor,brahmanapally,domestic,1,274,242.0,14536.0,83.74
medak,medak,narsapoor,narasapoor,chinna chinta kunta,domestic,1,390,313.0,16740.0,184.26
medak,medak,narsapoor,narasapoor,chippalthurthy,domestic,1,324,274.0,17423.0,94.6
medak,medak,narsapoor,narasapoor,gollapally,domestic,1,141,121.0,9463.0,42.74
medak,medak,narsapoor,narasapoor,gudam gadda,domestic,1,158,144.0,9219.0,47.53
medak,medak,papannapet,pedda shankerampet,shankarampet town-2,domestic,1,1094,985.0,76249.0,620.69
medak,medak,papannapet,pedda shankerampet,shankarampet town-3,domestic,1,1107,976.0,73282.0,629.29
medak,medak,papannapet,pedda shankerampet,shivaipally,domestic,1,209,190.0,9989.0,61.19
medak,medak,papannapet,pedda shankerampet,tenkati,domestic,1,240,226.0,10964.0,72.13
medak,medak,papannapet,pedda shankerampet,uthloor,domestic,1,401,334.0,14339.0,112.82
medak,medak,papannapet,pedda shankerampet,veerogipally,domestic,1,312,253.0,13531.0,82.97
medak,medak,papannapet,tekmal,achannapally,domestic,1,193,177.0,7244.0,75.53
medak,medak,papannapet,tekmal,bardipoor,domestic,1,299,273.0,12057.0,110.54
medak,medak,papannapet,tekmal,bodagattu,domestic,1,203,191.0,6683.0,76.08
medak,medak,papannapet,tekmal,bodmatpally,domestic,1,418,343.0,18423.0,191.64
medak,medak,papannapet,tekmal,challapally,domestic,1,86,80.0,3972.0,25.8
medak,toopran,toopran,kalkall,konaipally(a),domestic,1,275,263.0,21459.0,179.08
medak,toopran,toopran,kalkall,kondapoor,domestic,1,193,175.0,12244.0,91.06
medak,toopran,toopran,kalkall,kucharam,domestic,1,612,571.0,52953.0,410.28
medak,toopran,toopran,kalkall,lingareddypet,domestic,1,353,312.0,19480.0,116.1
medak,toopran,toopran,kalkall,manoharabad,domestic,1,531,436.0,36947.0,332.48
medak,toopran,toopran,kalkall,manoharabad gp,domestic,1,468,465.0,39982.0,304.2
medak,toopran,toopran,kalkall,muppureddypally,domestic,1,427,408.0,68762.0,321.18
medak,toopran,toopran,kalkall,new village kallakal,domestic,1,519,516.0,41935.0,438.59
medak,toopran,toopran,kalkall,palat,domestic,1,220,201.0,33984.0,107.36
medak,toopran,toopran,kalkall,parkibanda,domestic,1,268,236.0,14710.0,81.95
medak,toopran,toopran,kalkall,poleramma temple,domestic,1,298,298.0,27065.0,289.25
medak,toopran,toopran,kalkall,potharam,domestic,1,281,245.0,18974.0,90.69
medak,toopran,toopran,kalkall,ramaipally,domestic,1,247,231.0,41071.0,111.31
medak,toopran,toopran,kalkall,rangaipally,domestic,1,471,451.0,62204.0,441.11
medak,medak,narsapoor,narasapoor,hanumanthapur,domestic,1,117,107.0,6691.0,41.23
medak,medak,narsapoor,narasapoor,ibrahimabad,domestic,1,270,237.0,11438.0,72.8
medak,medak,narsapoor,narasapoor,jakkupally,domestic,1,200,180.0,10126.0,53.28
medak,medak,narsapoor,narasapoor,kagazi maddur,domestic,1,466,367.0,16547.0,132.34
medak,medak,narsapoor,narasapoor,khazipet,domestic,1,297,247.0,12290.0,106.74
medak,medak,narsapoor,narasapoor,kondapur,domestic,1,68,61.0,3973.0,22.22
medak,medak,narsapoor,narasapoor,lingapur (n),domestic,1,278,256.0,16961.0,80.48
medak,medak,narsapoor,narasapoor,madapur,domestic,1,158,150.0,9253.0,52.12
medak,medak,narsapoor,narasapoor,manthur,domestic,1,188,152.0,9469.0,56.25
